route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_id_event
233-13167,DEC22-D15CAR-3_Sunday,70233001481642-DEC22,,0,2331200,2330148_DEC22,57034215-DEC22-D15CAR-3_Sunday
233-13167,DEC22-D15CAR-3_Sunday,70233001561802-DEC22,,1,2331200,2330156_DEC22,57034216-DEC22-D15CAR-3_Sunday
233-13167,DEC22-D15CAR-3_Sunday,70233001461912-DEC22,,0,2331200,2330146_DEC22,57034217-DEC22-D15CAR-3_Sunday
233-13167,DEC22-D15CAR-3_Sunday,70233001482151-DEC22,,0,2331200,2330148_DEC22,57034218-DEC22-D15CAR-3_Sunday
233-13167,DEC22-D15CAR-3_Sunday,70233001460942-DEC22,,0,2331302,2330146_DEC22,57034219-DEC22-D15CAR-3_Sunday
233-13167,DEC22-D15CAR-3_Sunday,70233001571101-DEC22,,1,2331302,2330157_DEC22,57034220-DEC22-D15CAR-3_Sunday
233-13167,DEC22-D15CAR-3_Sunday,70233001481215-DEC22,,0,2331302,2330148_DEC22,57034221-DEC22-D15CAR-3_Sunday
233-13167,DEC22-D15CAR-3_Sunday,70233001461753-DEC22,,0,2331302,2330146_DEC22,57034222-DEC22-D15CAR-3_Sunday
233-13167,DEC22-D15CAR-3_Sunday,70233001561349-DEC22,,1,2331302,2330156_DEC22,57034223-DEC22-D15CAR-3_Sunday
233-13167,DEC22-D15CAR-3_Sunday,70233001461517-DEC22,,0,2331302,2330146_DEC22,57034224-DEC22-D15CAR-3_Sunday
233-13167,DEC22-D15CAR-3_Sunday,70233001712138-DEC22,,1,2331811,2330171_DEC22,57034225-DEC22-D15CAR-3_Sunday
233-13167,DEC22-D15CAR-3_Sunday,70233001571638-DEC22,,1,2331302,2330157_DEC22,57034226-DEC22-D15CAR-3_Sunday
233-13167,DEC22-D15CAR-3_Sunday,70233001571905-DEC22,,1,2331302,2330157_DEC22,57034227-DEC22-D15CAR-3_Sunday
233-13167,DEC22-D15CAR-3_Sunday,70233001502021-DEC22,,0,2331302,2330150_DEC22,57034228-DEC22-D15CAR-3_Sunday
233-13167,DEC22-D15CAR-3_Sunday,70233001682338-DEC22,,0,2331811,2330168_DEC22,57034229-DEC22-D15CAR-3_Sunday
233-13167,DEC22-D15CAR-3_Sunday,70233001461227-DEC22,,0,2331402,2330146_DEC22,57034230-DEC22-D15CAR-3_Sunday
233-13167,DEC22-D15CAR-3_Sunday,70233001672530-DEC22,,1,2331811,2330167_DEC22,57034231-DEC22-D15CAR-3_Sunday
233-13167,DEC22-D15CAR-3_Sunday,70233001702739-DEC22,,0,2331811,2330170_DEC22,57034232-DEC22-D15CAR-3_Sunday
233-13167,DEC22-D15CAR-3_Sunday,70233001561103-DEC22,,1,2331402,2330156_DEC22,57034233-DEC22-D15CAR-3_Sunday
233-13167,DEC22-D15CAR-3_Sunday,70233001571348-DEC22,,1,2331402,2330157_DEC22,57034234-DEC22-D15CAR-3_Sunday
233-13167,DEC22-D15CAR-3_Sunday,70233001481505-DEC22,,0,2331402,2330148_DEC22,57034236-DEC22-D15CAR-3_Sunday
233-13167,DEC22-D15CAR-3_Sunday,70233001561641-DEC22,,1,2331402,2330156_DEC22,57034237-DEC22-D15CAR-3_Sunday
105-13167,DEC22-D02CAR-1_Weekday,10105002610601-DEC22,,1,1051500,1050261_DEC22,57036035-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002610638-DEC22,,1,1052000,1050261_DEC22,57036036-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002580725-DEC22,,1,1050200,1050258_DEC22,57036037-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002580735-DEC22,,1,1051300,1050258_DEC22,57036038-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002580804-DEC22,,1,1051400,1050258_DEC22,57036039-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002580834-DEC22,,1,1051800,1050258_DEC22,57036040-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002580853-DEC22,,1,1051200,1050258_DEC22,57036041-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002580903-DEC22,,1,1050800,1050258_DEC22,57036042-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581003-DEC22,,1,1052000,1050258_DEC22,57036043-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581041-DEC22,,1,1051900,1050258_DEC22,57036044-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581110-DEC22,,1,1051100,1050258_DEC22,57036045-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581218-DEC22,,1,1051000,1050258_DEC22,57036046-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581248-DEC22,,1,1051200,1050258_DEC22,57036047-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581258-DEC22,,1,1050800,1050258_DEC22,57036048-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581317-DEC22,,1,1052300,1050258_DEC22,57036049-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581346-DEC22,,1,1051700,1050258_DEC22,57036050-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581422-DEC22,,1,1052200,1050258_DEC22,57036051-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581450-DEC22,,1,1050900,1050258_DEC22,57036052-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581509-DEC22,,1,1051100,1050258_DEC22,57036053-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581404-DEC22,,1,1052000,1050258_DEC22,57036054-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002580923-DEC22,,1,1052300,1050258_DEC22,57036055-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002590651-DEC22,,1,1051900,1050259_DEC22,57036056-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002580824-DEC22,,1,1051000,1050258_DEC22,57036057-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581022-DEC22,,1,1052200,1050258_DEC22,57036058-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581539-DEC22,,1,1052400,1050258_DEC22,57036059-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581549-DEC22,,1,1050700,1050258_DEC22,57036060-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581149-DEC22,,1,1050700,1050258_DEC22,57036061-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581519-DEC22,,1,1050200,1050258_DEC22,57036062-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581459-DEC22,,1,1052100,1050258_DEC22,57036063-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581619-DEC22,,1,1051000,1050258_DEC22,57036064-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581639-DEC22,,1,1050600,1050258_DEC22,57036065-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581736-DEC22,,1,1052602,1050258_DEC22,57036066-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581650-DEC22,,1,1051200,1050258_DEC22,57036067-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581809-DEC22,,1,1050500,1050258_DEC22,57036068-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581700-DEC22,,1,1050800,1050258_DEC22,57036069-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581905-DEC22,,1,1050900,1050258_DEC22,57036070-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581752-DEC22,,1,1052502,1050258_DEC22,57036071-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002582218-DEC22,,1,1052702,1050258_DEC22,57036072-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581828-DEC22,,1,1052702,1050258_DEC22,57036073-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002582119-DEC22,,1,1052602,1050258_DEC22,57036074-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581926-DEC22,,1,1051100,1050258_DEC22,57036075-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002622806-DEC22,,1,1054911,1050262_DEC22,57036076-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581951-DEC22,,1,1051300,1050258_DEC22,57036077-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002592020-DEC22,,1,1054911,1050259_DEC22,57036078-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002582323-DEC22,,1,1054911,1050258_DEC22,57036079-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002580953-DEC22,,1,1050500,1050258_DEC22,57036080-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002590709-DEC22,,1,1052100,1050259_DEC22,57036081-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002610619-DEC22,,1,1051700,1050261_DEC22,57036082-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581140-DEC22,,1,1052400,1050258_DEC22,57036083-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002660415-DEC22,,0,1050300,1050266_DEC22,57036084-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002660509-DEC22,,0,1050100,1050266_DEC22,57036085-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002610656-DEC22,,1,1052200,1050261_DEC22,57036086-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002622606-DEC22,,1,1054911,1050262_DEC22,57036087-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002622506-DEC22,,1,1054911,1050262_DEC22,57036088-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002622706-DEC22,,1,1054911,1050262_DEC22,57036089-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002582048-DEC22,,1,1050800,1050258_DEC22,57036090-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002590530-DEC22,,1,1050800,1050259_DEC22,57036091-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002610500-DEC22,,1,1050700,1050261_DEC22,57036092-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581413-DEC22,,1,1051600,1050258_DEC22,57036093-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002580603-DEC22,,1,1050500,1050258_DEC22,57036094-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002590400-DEC22,,1,1050100,1050259_DEC22,57036095-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581130-DEC22,,1,1051300,1050258_DEC22,57036096-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581031-DEC22,,1,1050100,1050258_DEC22,57036097-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581559-DEC22,,1,1051400,1050258_DEC22,57036098-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002672739-DEC22,,0,1054911,1050267_DEC22,57036099-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581209-DEC22,,1,1050400,1050258_DEC22,57036100-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581238-DEC22,,1,1050600,1050258_DEC22,57036101-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002660629-DEC22,,0,1051800,1050266_DEC22,57036102-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002660658-DEC22,,0,1050800,1050266_DEC22,57036103-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581355-DEC22,,1,1050500,1050258_DEC22,57036104-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581327-DEC22,,1,1050300,1050258_DEC22,57036105-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002660601-DEC22,,0,1050700,1050266_DEC22,57036106-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002660533-DEC22,,0,1051100,1050266_DEC22,57036107-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581711-DEC22,,1,1051500,1050258_DEC22,57036108-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002660648-DEC22,,0,1051200,1050266_DEC22,57036109-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002660708-DEC22,,0,1051500,1050266_DEC22,57036110-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002660727-DEC22,,0,1050300,1050266_DEC22,57036111-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002660908-DEC22,,0,1051100,1050266_DEC22,57036112-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002660807-DEC22,,0,1051600,1050266_DEC22,57036113-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002660747-DEC22,,0,1050500,1050266_DEC22,57036114-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002660848-DEC22,,0,1050900,1050266_DEC22,57036115-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002660827-DEC22,,0,1050100,1050266_DEC22,57036116-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002660918-DEC22,,0,1050200,1050266_DEC22,57036117-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002660928-DEC22,,0,1051300,1050266_DEC22,57036118-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002660948-DEC22,,0,1050700,1050266_DEC22,57036119-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661128-DEC22,,0,1050300,1050266_DEC22,57036120-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002660958-DEC22,,0,1051400,1050266_DEC22,57036121-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661018-DEC22,,0,1051000,1050266_DEC22,57036122-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661028-DEC22,,0,1051800,1050266_DEC22,57036123-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661038-DEC22,,0,1050600,1050266_DEC22,57036124-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661058-DEC22,,0,1050800,1050266_DEC22,57036125-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661238-DEC22,,0,1051900,1050266_DEC22,57036126-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661118-DEC22,,0,1052300,1050266_DEC22,57036127-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661148-DEC22,,0,1050500,1050266_DEC22,57036128-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661158-DEC22,,0,1052000,1050266_DEC22,57036129-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661248-DEC22,,0,1050900,1050266_DEC22,57036130-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661218-DEC22,,0,1052200,1050266_DEC22,57036131-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661308-DEC22,,0,1051100,1050266_DEC22,57036132-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661228-DEC22,,0,1050100,1050266_DEC22,57036133-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661338-DEC22,,0,1052400,1050266_DEC22,57036134-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661328-DEC22,,0,1051300,1050266_DEC22,57036135-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661428-DEC22,,0,1051800,1050266_DEC22,57036136-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661348-DEC22,,0,1050700,1050266_DEC22,57036137-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661358-DEC22,,0,1051400,1050266_DEC22,57036138-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661418-DEC22,,0,1051000,1050266_DEC22,57036139-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002681555-DEC22,,0,1051700,1050268_DEC22,57036140-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661506-DEC22,,0,1051500,1050266_DEC22,57036141-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661447-DEC22,,0,1051200,1050266_DEC22,57036142-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002681535-DEC22,,0,1050300,1050268_DEC22,57036143-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661516-DEC22,,0,1052300,1050266_DEC22,57036144-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661605-DEC22,,0,1050500,1050266_DEC22,57036145-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002691625-DEC22,,0,1051600,1050269_DEC22,57036146-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002681635-DEC22,,0,1052200,1050268_DEC22,57036147-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002681715-DEC22,,0,1052100,1050268_DEC22,57036148-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002691645-DEC22,,0,1050100,1050269_DEC22,57036149-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002681655-DEC22,,0,1051900,1050268_DEC22,57036150-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661705-DEC22,,0,1050900,1050266_DEC22,57036151-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002681819-DEC22,,0,1050400,1050268_DEC22,57036152-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661725-DEC22,,0,1051100,1050266_DEC22,57036153-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002662154-DEC22,,0,1054911,1050266_DEC22,57036154-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002681756-DEC22,,0,1050700,1050268_DEC22,57036155-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002691835-DEC22,,0,1051000,1050269_DEC22,57036156-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661907-DEC22,,0,1050800,1050266_DEC22,57036157-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661942-DEC22,,0,1052602,1050266_DEC22,57036158-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002692249-DEC22,,0,1052602,1050269_DEC22,57036159-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002672639-DEC22,,0,1054911,1050267_DEC22,57036160-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002691923-DEC22,,0,1052300,1050269_DEC22,57036161-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002662025-DEC22,,0,1052702,1050266_DEC22,57036162-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002692106-DEC22,,0,1051100,1050269_DEC22,57036163-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002672439-DEC22,,0,1054911,1050267_DEC22,57036164-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002672539-DEC22,,0,1054911,1050267_DEC22,57036165-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002590429-DEC22,,1,1050200,1050259_DEC22,57036166-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002692341-DEC22,,0,1052702,1050269_DEC22,57036167-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002590748-DEC22,,1,1052400,1050259_DEC22,57036168-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002660620-DEC22,,0,1051000,1050266_DEC22,57036169-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002580843-DEC22,,1,1050600,1050258_DEC22,57036170-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002580656-DEC22,,1,1050900,1050258_DEC22,57036171-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002580933-DEC22,,1,1050300,1050258_DEC22,57036172-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002660717-DEC22,,0,1052300,1050266_DEC22,57036173-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661456-DEC22,,0,1050800,1050266_DEC22,57036174-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581846-DEC22,,1,0100800,1050258_DEC22,57036175-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581722-DEC22,,1,1052300,1050258_DEC22,57036176-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002580716-DEC22,,1,1051100,1050258_DEC22,57036177-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002660445-DEC22,,0,1050500,1050266_DEC22,57036178-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581101-DEC22,,1,1052100,1050258_DEC22,57036179-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002580546-DEC22,,1,1050300,1050258_DEC22,57036180-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002660639-DEC22,,0,1050600,1050266_DEC22,57036181-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661525-DEC22,,0,1052602,1050266_DEC22,57036182-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002660522-DEC22,,0,1050900,1050266_DEC22,57036183-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002660817-DEC22,,0,1052200,1050266_DEC22,57036184-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002580638-DEC22,,1,1050100,1050258_DEC22,57036185-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002681851-DEC22,,0,1050600,1050268_DEC22,57036186-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002660552-DEC22,,0,1051300,1050266_DEC22,57036187-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002660737-DEC22,,0,1051700,1050266_DEC22,57036188-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002590624-DEC22,,1,1051600,1050259_DEC22,57036189-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661438-DEC22,,0,1050600,1050266_DEC22,57036190-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581609-DEC22,,1,1050400,1050258_DEC22,57036191-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002661545-DEC22,,0,1052502,1050266_DEC22,57036192-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002692005-DEC22,,0,1050500,1050269_DEC22,57036193-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581431-DEC22,,1,1050100,1050258_DEC22,57036194-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002590452-DEC22,,1,1050400,1050259_DEC22,57036195-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581529-DEC22,,1,1051300,1050258_DEC22,57036196-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002681735-DEC22,,0,1050200,1050268_DEC22,57036197-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002610522-DEC22,,1,1051000,1050261_DEC22,57036198-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002691807-DEC22,,0,1051400,1050269_DEC22,57036199-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581441-DEC22,,1,1051900,1050258_DEC22,57036200-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002660611-DEC22,,0,1050400,1050266_DEC22,57036201-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002581013-DEC22,,1,1051600,1050258_DEC22,57036202-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002681615-DEC22,,0,1052000,1050268_DEC22,57036203-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002660757-DEC22,,0,1052000,1050266_DEC22,57036204-DEC22-D02CAR-1_Weekday
105-13167,DEC22-D02CAR-1_Weekday,10105002660837-DEC22,,0,1051900,1050266_DEC22,57036205-DEC22-D02CAR-1_Weekday
