service_id,date,exception_type
JUNE22-D02CAR-1_Weekday-SANTHS1,20220803,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220803,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220803,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220804,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220804,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220804,2
JUNE22-D02CAR-1_Weekday-SANTHS1,20220804,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220804,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220804,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220805,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220805,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220805,2
JUNE22-D02CAR-1_Weekday-SANTHS1,20220805,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220805,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220805,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220808,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220808,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220808,2
JUNE22-D02CAR-1_Weekday-SANTHS1,20220808,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220808,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220808,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220809,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220809,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220809,2
JUNE22-D02CAR-1_Weekday-SANTHS1,20220809,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220809,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220809,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220810,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220810,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220810,2
JUNE22-D02CAR-1_Weekday-SANTHS1,20220810,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220810,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220810,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220811,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220811,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220811,2
JUNE22-D02CAR-1_Weekday-SANTHS1,20220811,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220811,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220811,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220812,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220812,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220812,2
JUNE22-D02CAR-1_Weekday-SANTHS1,20220812,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220812,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220812,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220815,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220815,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220815,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220815,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220815,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220816,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220816,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220816,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220816,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220816,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220817,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220817,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220817,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220817,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220817,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220818,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220818,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220818,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220818,2
