route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_id_event
70-13157,JUNE22-D09CAR-3_Sunday,70070002941635-JUNE22,,0,0701702,700294_JUNE22,55850673-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002941422-JUNE22,,0,0700200,700294_JUNE22,55850674-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002941145-JUNE22,,0,0701400,700294_JUNE22,55850675-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002941256-JUNE22,,0,0700400,700294_JUNE22,55850676-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002941332-JUNE22,,0,0700700,700294_JUNE22,55850677-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002960548-JUNE22,,1,0700800,700296_JUNE22,55850678-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002960559-JUNE22,,1,0701000,700296_JUNE22,55850679-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002960610-JUNE22,,1,0700200,700296_JUNE22,55850680-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002960656-JUNE22,,1,0701400,700296_JUNE22,55850681-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002960621-JUNE22,,1,0701100,700296_JUNE22,55850682-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002960633-JUNE22,,1,0701300,700296_JUNE22,55850683-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002960645-JUNE22,,1,0700100,700296_JUNE22,55850684-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002960708-JUNE22,,1,0700500,700296_JUNE22,55850685-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002960719-JUNE22,,1,0700600,700296_JUNE22,55850686-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002960731-JUNE22,,1,0701500,700296_JUNE22,55850687-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002960742-JUNE22,,1,0700900,700296_JUNE22,55850688-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002960754-JUNE22,,1,0700300,700296_JUNE22,55850689-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002960806-JUNE22,,1,0700400,700296_JUNE22,55850690-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002960818-JUNE22,,1,0701200,700296_JUNE22,55850691-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002960853-JUNE22,,1,0701600,700296_JUNE22,55850692-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002960830-JUNE22,,1,0700700,700296_JUNE22,55850693-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002960915-JUNE22,,1,0700200,700296_JUNE22,55850694-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002960841-JUNE22,,1,0700800,700296_JUNE22,55850695-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002960904-JUNE22,,1,0701000,700296_JUNE22,55850696-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002960925-JUNE22,,1,0701100,700296_JUNE22,55850697-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002960937-JUNE22,,1,0701300,700296_JUNE22,55850698-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002960948-JUNE22,,1,0700100,700296_JUNE22,55850699-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961022-JUNE22,,1,0700600,700296_JUNE22,55850700-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961000-JUNE22,,1,0701400,700296_JUNE22,55850701-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961011-JUNE22,,1,0700500,700296_JUNE22,55850702-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961034-JUNE22,,1,0701500,700296_JUNE22,55850703-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961046-JUNE22,,1,0700900,700296_JUNE22,55850704-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961058-JUNE22,,1,0700300,700296_JUNE22,55850705-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961109-JUNE22,,1,0700400,700296_JUNE22,55850706-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961121-JUNE22,,1,0701702,700296_JUNE22,55850707-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961208-JUNE22,,1,0701600,700296_JUNE22,55850708-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961133-JUNE22,,1,0701200,700296_JUNE22,55850709-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961145-JUNE22,,1,0700700,700296_JUNE22,55850710-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961156-JUNE22,,1,0700800,700296_JUNE22,55850711-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961219-JUNE22,,1,0701000,700296_JUNE22,55850712-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961231-JUNE22,,1,0700200,700296_JUNE22,55850713-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961244-JUNE22,,1,0701100,700296_JUNE22,55850714-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961256-JUNE22,,1,0701300,700296_JUNE22,55850715-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961308-JUNE22,,1,0700100,700296_JUNE22,55850716-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961435-JUNE22,,1,0700400,700296_JUNE22,55850717-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961322-JUNE22,,1,0701400,700296_JUNE22,55850718-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961334-JUNE22,,1,0700500,700296_JUNE22,55850719-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961347-JUNE22,,1,0700600,700296_JUNE22,55850720-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961359-JUNE22,,1,0701500,700296_JUNE22,55850721-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961411-JUNE22,,1,0700900,700296_JUNE22,55850722-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961423-JUNE22,,1,0700300,700296_JUNE22,55850723-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961447-JUNE22,,1,0701702,700296_JUNE22,55850724-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961459-JUNE22,,1,0701200,700296_JUNE22,55850725-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961511-JUNE22,,1,0700700,700296_JUNE22,55850726-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961559-JUNE22,,1,0700200,700296_JUNE22,55850727-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961523-JUNE22,,1,0700800,700296_JUNE22,55850728-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961535-JUNE22,,1,0701600,700296_JUNE22,55850729-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961547-JUNE22,,1,0701000,700296_JUNE22,55850730-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961611-JUNE22,,1,0701100,700296_JUNE22,55850731-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961623-JUNE22,,1,0701300,700296_JUNE22,55850732-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961636-JUNE22,,1,0700100,700296_JUNE22,55850733-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961648-JUNE22,,1,0701400,700296_JUNE22,55850734-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961738-JUNE22,,1,0700900,700296_JUNE22,55850735-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002981700-JUNE22,,1,0700500,700298_JUNE22,55850736-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002961713-JUNE22,,1,0700600,700296_JUNE22,55850737-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002981726-JUNE22,,1,0701500,700298_JUNE22,55850738-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002941309-JUNE22,,0,0701702,700294_JUNE22,55850739-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002940651-JUNE22,,0,0701200,700294_JUNE22,55850740-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002940703-JUNE22,,0,0700700,700294_JUNE22,55850741-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002940715-JUNE22,,0,0700800,700294_JUNE22,55850742-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002940727-JUNE22,,0,0701000,700294_JUNE22,55850743-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002940849-JUNE22,,0,0700600,700294_JUNE22,55850744-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002940738-JUNE22,,0,0700200,700294_JUNE22,55850745-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002940750-JUNE22,,0,0701100,700294_JUNE22,55850746-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002940802-JUNE22,,0,0701300,700294_JUNE22,55850747-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002940813-JUNE22,,0,0700100,700294_JUNE22,55850748-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002940825-JUNE22,,0,0701400,700294_JUNE22,55850749-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002940837-JUNE22,,0,0700500,700294_JUNE22,55850750-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002940901-JUNE22,,0,0701500,700294_JUNE22,55850751-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002940912-JUNE22,,0,0700900,700294_JUNE22,55850752-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002940948-JUNE22,,0,0701702,700294_JUNE22,55850753-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002940924-JUNE22,,0,0700300,700294_JUNE22,55850754-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002941009-JUNE22,,0,0700700,700294_JUNE22,55850755-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002940936-JUNE22,,0,0700400,700294_JUNE22,55850756-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002940959-JUNE22,,0,0701200,700294_JUNE22,55850757-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002941021-JUNE22,,0,0700800,700294_JUNE22,55850758-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002941033-JUNE22,,0,0701600,700294_JUNE22,55850759-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002941045-JUNE22,,0,0701000,700294_JUNE22,55850760-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002941057-JUNE22,,0,0700200,700294_JUNE22,55850761-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002941109-JUNE22,,0,0701100,700294_JUNE22,55850770-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002941121-JUNE22,,0,0701300,700294_JUNE22,55850771-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002941133-JUNE22,,0,0700100,700294_JUNE22,55850772-JUNE22-D09CAR-3_Sunday
70-13157,JUNE22-D09CAR-3_Sunday,70070002941947-JUNE22,,0,0701200,700294_JUNE22,55850773-JUNE22-D09CAR-3_Sunday
76-13157,JUNE22-D09CAR-1_Weekday,10076001910932-JUNE22,,0,0760800,760191_JUNE22,55850807-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001910952-JUNE22,,0,0760300,760191_JUNE22,55850808-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001911311-JUNE22,,0,0760800,760191_JUNE22,55850809-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001911412-JUNE22,,0,0760500,760191_JUNE22,55850810-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001911823-JUNE22,,0,0760900,760191_JUNE22,55850811-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001911432-JUNE22,,0,0760700,760191_JUNE22,55850812-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001911611-JUNE22,,0,0760200,760191_JUNE22,55850813-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001912011-JUNE22,,0,0764211,760191_JUNE22,55850814-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001910913-JUNE22,,0,0760600,760191_JUNE22,55850815-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001911131-JUNE22,,0,0760100,760191_JUNE22,55850816-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001910615-JUNE22,,0,0760800,760191_JUNE22,55850817-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001911211-JUNE22,,0,0760400,760191_JUNE22,55850818-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001910813-JUNE22,,0,0761000,760191_JUNE22,55850819-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001911012-JUNE22,,0,0761100,760191_JUNE22,55850820-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001911331-JUNE22,,0,0760300,760191_JUNE22,55850821-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001911151-JUNE22,,0,0761000,760191_JUNE22,55850822-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001911231-JUNE22,,0,0760200,760191_JUNE22,55850823-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001911251-JUNE22,,0,0760600,760191_JUNE22,55850824-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001911351-JUNE22,,0,0761100,760191_JUNE22,55850825-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001911551-JUNE22,,0,0760400,760191_JUNE22,55850826-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001920759-JUNE22,,1,0760300,760192_JUNE22,55850827-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001920856-JUNE22,,1,0760700,760192_JUNE22,55850828-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001910556-JUNE22,,0,0760200,760191_JUNE22,55850829-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001911757-JUNE22,,0,0760700,760191_JUNE22,55850830-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001911934-JUNE22,,0,0760400,760191_JUNE22,55850831-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001910509-JUNE22,,0,0760100,760191_JUNE22,55850832-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001920442-JUNE22,,1,0760200,760192_JUNE22,55850833-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001921034-JUNE22,,1,0760200,760192_JUNE22,55850834-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001921115-JUNE22,,1,0760800,760192_JUNE22,55850835-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001921054-JUNE22,,1,0760600,760192_JUNE22,55850836-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001921417-JUNE22,,1,0760200,760192_JUNE22,55850837-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001921134-JUNE22,,1,0760300,760192_JUNE22,55850838-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001921516-JUNE22,,1,0760300,760192_JUNE22,55850839-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001931556-JUNE22,,1,0760500,760193_JUNE22,55850840-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001920739-JUNE22,,1,0760800,760192_JUNE22,55850841-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001920936-JUNE22,,1,0760100,760192_JUNE22,55850842-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001931953-JUNE22,,1,0760900,760193_JUNE22,55850843-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001921215-JUNE22,,1,0760500,760192_JUNE22,55850844-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001920954-JUNE22,,1,0761000,760192_JUNE22,55850845-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001921155-JUNE22,,1,0761100,760192_JUNE22,55850846-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001921336-JUNE22,,1,0761000,760192_JUNE22,55850847-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001921235-JUNE22,,1,0760700,760192_JUNE22,55850848-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001921255-JUNE22,,1,0760900,760192_JUNE22,55850849-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001921536-JUNE22,,1,0761100,760192_JUNE22,55850850-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001921356-JUNE22,,1,0760400,760192_JUNE22,55850851-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001921436-JUNE22,,1,0760600,760192_JUNE22,55850852-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001921914-JUNE22,,1,0764111,760192_JUNE22,55850853-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001920356-JUNE22,,1,0760100,760192_JUNE22,55850854-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001921617-JUNE22,,1,0760700,760192_JUNE22,55850855-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001911051-JUNE22,,0,0760700,760191_JUNE22,55850856-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001931838-JUNE22,,1,0760800,760193_JUNE22,55850857-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001921456-JUNE22,,1,0760800,760192_JUNE22,55850858-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001911857-JUNE22,,0,0761000,760191_JUNE22,55850859-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001911111-JUNE22,,0,0760900,760191_JUNE22,55850860-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001911531-JUNE22,,0,0761000,760191_JUNE22,55850861-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001920510-JUNE22,,1,0760300,760192_JUNE22,55850862-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001921741-JUNE22,,1,0760400,760192_JUNE22,55850863-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001920916-JUNE22,,1,0760900,760192_JUNE22,55850864-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001911452-JUNE22,,0,0760900,760191_JUNE22,55850865-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001921014-JUNE22,,1,0760400,760192_JUNE22,55850866-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001942805-JUNE22,,0,0764311,760194_JUNE22,55850867-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001932739-JUNE22,,1,0764211,760193_JUNE22,55850868-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001942705-JUNE22,,0,0764111,760194_JUNE22,55850869-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001922040-JUNE22,,1,0764311,760192_JUNE22,55850870-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001942105-JUNE22,,0,0764111,760194_JUNE22,55850871-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001922138-JUNE22,,1,0764211,760192_JUNE22,55850872-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001922337-JUNE22,,1,0764311,760192_JUNE22,55850873-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001942205-JUNE22,,0,0764311,760194_JUNE22,55850874-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001922438-JUNE22,,1,0764211,760192_JUNE22,55850875-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001922235-JUNE22,,1,0764111,760192_JUNE22,55850876-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001942305-JUNE22,,0,0764211,760194_JUNE22,55850877-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001942405-JUNE22,,0,0764111,760194_JUNE22,55850878-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001942505-JUNE22,,0,0764311,760194_JUNE22,55850879-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001922538-JUNE22,,1,0764111,760192_JUNE22,55850880-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001942605-JUNE22,,0,0764211,760194_JUNE22,55850881-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001922638-JUNE22,,1,0764311,760192_JUNE22,55850882-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001910753-JUNE22,,0,0760100,760191_JUNE22,55850883-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001920818-JUNE22,,1,0761100,760192_JUNE22,55850884-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001910853-JUNE22,,0,0760200,760191_JUNE22,55850885-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001911511-JUNE22,,0,0760100,760191_JUNE22,55850886-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001920837-JUNE22,,1,0760500,760192_JUNE22,55850887-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001921316-JUNE22,,1,0760100,760192_JUNE22,55850888-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001910833-JUNE22,,0,0760400,760191_JUNE22,55850889-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001931807-JUNE22,,1,0760200,760193_JUNE22,55850890-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001911031-JUNE22,,0,0760500,760191_JUNE22,55850891-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001920720-JUNE22,,1,0760200,760192_JUNE22,55850892-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001910535-JUNE22,,0,0760400,760191_JUNE22,55850893-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001910654-JUNE22,,0,0760500,760191_JUNE22,55850894-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001910713-JUNE22,,0,0760700,760191_JUNE22,55850895-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001910733-JUNE22,,0,0760900,760191_JUNE22,55850896-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001911631-JUNE22,,0,0760600,760191_JUNE22,55850897-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001911651-JUNE22,,0,0760800,760191_JUNE22,55850898-JUNE22-D09CAR-1_Weekday
76-13157,JUNE22-D09CAR-1_Weekday,10076001911712-JUNE22,,0,0760300,760191_JUNE22,55850899-JUNE22-D09CAR-1_Weekday
